,first_name,last_name,team_name,season
569,Alireza,Jahanbakhsh Jirandeh,Brighton,2020
570,Mathew David,Ryan,Arsenal,2020
571,André-Frank,Zambo Anguissa,Fulham,2020
572,Ivan Ricardo,Neves Abreu Cavaleiro,Fulham,2020
573,Mamadou,Sakho,Crystal Palace,2020
574,Patrick John Miguel,van Aanholt,Crystal Palace,2020
575,Davy,Pröpper,Brighton,2020
576,Frédéric,Guilbert,Aston Villa,2020
577,Oskar,Buur Rasmussen,Wolves,2020
578,Romaric,Yapi,Brighton,2020
579,Reda Jousef,Khadra,Brighton,2020
580,Kyle Leonardus,Walker-Peters,Southampton,2020
581,Edinson Roberto,Cavani Gómez,Manchester United,2020
582,Sergio Germán,Romero,Manchester United,2020
583,Faustino Marcos Alberto,Rojo,Manchester United,2020
584,Mbwana Ally,Samatta,Aston Villa,2020
585,Moussa,Djenepo,Southampton,2020
586,Manuel,Lanzini,West Ham,2020
587,Jan Kacper,Bednarek,Southampton,2020
588,Bernard Anício,Caldeira Duarte,Everton,2020
589,Matthew Lee,James,Leicester,2020
590,Ryan,Fraser,Newcastle,2020
591,Federico,Fernández,Newcastle,2020
592,Jack,Stephens,Southampton,2020
593,Mason Anthony,Holgate,Everton,2020
594,Jack Christian,Rodwell,Sheffield Utd,2020
595,Ché Zach Everton Fred,Adams,Southampton,2020
596,William Anthony Patrick,Smallbone,Southampton,2020
597,Haydon Cameron,Roberts,Brighton,2020
598,Taylor Jay,Harwood-Bellis,Manchester City,2020
599,Taylor,Gardner-Hickman,West Brom,2020
600,Oliver Jasen,Burke,Sheffield Utd,2020
601,Kelechi Promise,Ịheanachọ,Leicester,2020
602,Dennis Pierre Jacques Albert,Praet,Leicester,2020
603,Jean Michaël,Seri,Fulham,2020
604,Regan Newman,Slater,Sheffield Utd,2020
605,John Thomas Gordon,Ruddy,Wolves,2020
606,Rúben Gonçalo Silva,Nascimento Vinagre,Wolves,2020
607,Hamza,Dewan Choudhury,Leicester,2020
608,Jamie Richard,Vardy,Leicester,2020
609,Kevin,Finbarr Long,Burnley,2020
610,Ashley Luke,Barnes,Burnley,2020
611,Alex Simon,McCarthy,Southampton,2020
612,Cyrus Sylvester Frederick,Christie,Fulham,2020
613,Adam John,Forshaw,Leeds,2020
614,Tyler,D'Whyte Roberts,Leeds,2020
615,Jaden,Philogene-Bidace,Aston Villa,2020
616,Kiernan Frank,Dewsbury-Hall,Leicester,2020
617,Cody Callum Pierre,Drameh,Leeds,2020
618,Emmanuel,Longelo Mbule,West Ham,2020
619,Liam Rory,Delap,Manchester City,2020
620,Harry Billy,Winks,Tottenham,2020
621,Benjamin Luke,Woodburn,Liverpool,2020
622,Daniel,Ward,Leicester,2020
623,Conor David,Coady,Wolves,2020
624,Ricardo Domingos,Barbosa Pereira,Leicester,2020
625,Marc Kevin,Albrighton,Leicester,2020
626,Onyinye Wilfred,Ndidi,Leicester,2020
627,Robert,Brady,Burnley,2020
628,Jannik,Vestergaard,Southampton,2020
629,Lee Anthony,Peltier,West Brom,2020
630,Karlan Laughton,Ahearne-Grant,West Brom,2020
631,Leif,Davis,Leeds,2020
632,Romaine Theodore,Sawyers,West Brom,2020
633,Callum Jack,Robinson,West Brom,2020
634,Christian Timothy,Walton,Brighton,2020
635,James Michael,Justin,Leicester,2020
636,Nathan Paul,Broadhead,Everton,2020
637,Brandon Paul Brian,Williams,Manchester United,2020
638,Dane Pharrell,Scarlett,Tottenham,2020
639,Harrison Charles,Ashby,West Ham,2020
640,Wesley,Moraes Ferreira da Silva,Aston Villa,2020
641,Ki-Jana Delano,Hoever,Wolves,2020
642,Ian Carlo,Poveda-Ocampo,Leeds,2020
643,Rúnar Alex,Rúnarsson,Arsenal,2020
644,Hélder Wander,Sousa de Azevedo e Costa,Leeds,2020
645,Jamal Piaras,Lewis,Newcastle,2020
646,Enda John,Stevens,Sheffield Utd,2020
647,Stuart Alan,Dallas,Leeds,2020
648,Jamie Stuart,Shackleton,Leeds,2020
649,Patrick James,Bamford,Leeds,2020
650,Samuel Edward,Field,West Brom,2020
651,Jake Cyril,Livermore,West Brom,2020
652,Dwight Devon Boyd,Gayle,Newcastle,2020
653,Joseph Peter,Rodon,Tottenham,2020
654,Daniel Owen,James,Manchester United,2020
655,Joseph Paul,Gelhardt,Leeds,2020
656,James Gerard,Dunne,Burnley,2020
657,Crysencio Jilbert Sylverio Cir,Summerville,Leeds,2020
658,Pascal Augustus,Struijk,Leeds,2020
659,Vontae Jason,Daley-Campbell,Leicester,2020
660,Joshua,Erowoli Orisunmihare Oluwaseun,Fulham,2020
661,Ethan Kwame Colm Raymond,Ampadu,Sheffield Utd,2020
662,Oluwasemilogo,Adesewo Ibidapo Ajayi,West Brom,2020
663,Grady George,Diangana,West Brom,2020
664,Martin Ronald,Kelly,Crystal Palace,2020
665,Karl,Darlow,Newcastle,2020
666,Jayson Patrick,Molumby,Brighton,2020
667,Joseph Edward,Bryan,Fulham,2020
668,Simon William,Moore,Sheffield Utd,2020
669,Luke David,Ayling,Leeds,2020
670,Liam David Ian,Cooper,Leeds,2020
671,Matthew,Phillips,West Brom,2020
672,Cédric,Kipré,West Brom,2020
673,Illan Stéphane,Meslier,Leeds,2020
674,Erik,Pieters,Burnley,2020
675,Okay,Yokuşlu,West Brom,2020
676,Ellis Reco,Simms,Everton,2020
677,Bobby Craig,Thomas,Burnley,2020
678,Charlie Richard,Cresswell,Leeds,2020
679,Caleb Joaquin,Taylor,West Brom,2020
680,Adrián,Bernabé García,Manchester City,2020
681,Jonjoe,Kenny,Everton,2020
682,Jeffrey Patrick,Hendrick,Newcastle,2020
683,Yan,Valery,Southampton,2020
684,Jack Raymond,Clarke,Tottenham,2020
685,Kyle Louis,Bartley,West Brom,2020
686,Conor Stephen,Townsend,West Brom,2020
687,Darnell Anthony,Furlong,West Brom,2020
688,Daniel Tan,Barlaser,Newcastle,2020
689,Nathan James,Bishop,Manchester United,2020
690,Henri Grégoire,Saivet,Newcastle,2020
691,Michał,Karbownik,Brighton,2020
692,Ajibola Joshua Odunayo,Afolarin Alese,West Ham,2020
693,Luke James,Cundle,Wolves,2020
694,Billy,Dawson Koumetio,Liverpool,2020
695,Sam,Greenwood,Leeds,2020
696,Dennis,Cirkin,Tottenham,2020
697,Niall Joseph,Huggins,Leeds,2020
698,Wandja Allan,Tchaptchet,Southampton,2020
699,Kaine,Kesler-Hayden,Aston Villa,2020
700,Lucas,Rodrigues Moura da Silva,Tottenham,2020
701,Xherdan,Shaqiri,Liverpool,2020
702,James David,Rodríguez Rubio,Everton,2020
703,Claudio Amarildo,Gomes,Manchester City,2020
704,Fernando Luiz,Roza,Manchester City,2020
705,Fernando,Marçal de Oliveira,Wolves,2020
706,Islam,Slimani,Leicester,2020
707,David Luiz,Moreira Marinho,Arsenal,2020
708,Leonardo,Campana Romero,Wolves,2020
709,Christian,Benteke Liolo,Crystal Palace,2020
710,Mateusz Andrzej,Klich,Leeds,2020
711,Eldin,Jakupović,Leicester,2020
712,Andrew Thomas,Carroll,Newcastle,2020
713,DeAndre Roselle,Yedlin,Newcastle,2020
714,Ashley Roy,Westwood,Burnley,2020
715,Florin,Andone,Brighton,2020
716,Terence,Kongolo,Fulham,2020
717,Mateusz Piotr,Bogusz,Leeds,2020
718,Matheus Fellipe,Costa Pereira,West Brom,2020
719,Indiana,Denchev Vassilev,Aston Villa,2020
720,Fabián Cornelio,Balbuena González,West Ham,2020
721,Alexandre,Nascimento Costa Silva,West Ham,2020
722,Billy Louis,Sharp,Sheffield Utd,2020
723,Jonathan Henry,Bond,West Brom,2020
724,Sidnei Wilson,Vieira David Tavares,Leicester,2020
