,first_name,last_name,team_name,season
567,Sung-Yueng,Ki,Newcastle,2018
568,Robert Kenedy,Nunes do Nascimento,Newcastle,2018
569,Jeffrey Patrick,Hendrick,Burnley,2018
570,Yan,Valery,Southampton,2018
571,Jayson Patrick,Molumby,Brighton,2018
572,Florin,Andone,Brighton,2018
573,Callum Thomas Owen,Paterson,Cardiff,2018
574,Víctor,Camarasa Ferrando,Cardiff,2018
575,Erik,Durm,Huddersfield,2018
576,Christopher Wolfgang Georg Aug,Schindler,Huddersfield,2018
577,Thomas George,Smith,Huddersfield,2018
578,Alex David,Pritchard,Huddersfield,2018
579,Henri Grégoire,Saivet,Newcastle,2018
580,Lucas,Rodrigues Moura da Silva,Tottenham,2018
581,Xherdan,Shaqiri,Liverpool,2018
582,Fernando Luiz,Roza,Manchester City,2018
583,David Luiz,Moreira Marinho,Chelsea,2018
584,Fabián Cornelio,Balbuena González,West Ham,2018
585,Javier,Hernández Balcázar,West Ham,2018
586,Christian,Benteke Liolo,Crystal Palace,2018
587,Ibrahima,Cissé,Fulham,2018
588,Alexandre,Nascimento Costa Silva,West Ham,2018
589,Samuel William,Surridge,Bournemouth,2018
590,DeAndre Roselle,Yedlin,Newcastle,2018
591,Ashley Roy,Westwood,Burnley,2018
592,Maya,Yoshida,Southampton,2018
593,Jon,Gorenc Stankovič,Huddersfield,2018
594,Terence,Kongolo,Huddersfield,2018
595,Bradley Shaun,Smith,Bournemouth,2018
