,first_name,last_name,team_name,season
592,Bryan Josué,Oviedo Jiménez,Sunderland,2016
593,Fábio,Pereira da Silva,Middlesbrough,2016
594,Rouwen,Hennings,Burnley,2016
595,Enner Remberto,Valencia Lastra,Everton,2016
596,Jonathan,Calleri,West Ham,2016
597,Borja,González Tomás,Swansea,2016
598,Allan Roméo,Nyom,West Brom,2016
599,Samuel,Shashoua Sarmiento,Tottenham,2016
600,Sadio,Mané,Liverpool,2016
601,Xherdan,Shaqiri,Stoke City,2016
602,David,Ospina Ramírez,Arsenal,2016
603,Nicolás Hernán Gonzalo,Otamendi,Manchester City,2016
604,Jason Grégory Marianne,Denayer,Sunderland,2016
605,José Martín,Cáceres Silva,Southampton,2016
606,Victor,Moses,Chelsea,2016
607,Scott Harry Nathaniel,Arfield,Burnley,2016
608,José Miguel,da Rocha Fonte,West Ham,2016
609,Christian,Benteke Liolo,Crystal Palace,2016
610,Odion Jude,Ighalo,Watford,2016
611,Eldin,Jakupović,Hull City,2016
612,Samuel William,Surridge,Bournemouth,2016
613,Ashley Roy,Westwood,Burnley,2016
614,Maya,Yoshida,Southampton,2016
615,Didier,Ibrahim Ndong,Sunderland,2016
616,Marko,Grujić,Liverpool,2016
617,Bradley Edwin,Guzan,Middlesbrough,2016
618,Valentin Adama,Diomande,Hull City,2016
619,Bradley Shaun,Smith,Bournemouth,2016
620,Georges-Kévin,Nkoudou Mbida,Tottenham,2016
621,Jordan Brian,Henderson,Liverpool,2016
622,Alexander Mark David,Oxlade-Chamberlain,Arsenal,2016
623,Georginio Gregion Emile,Wijnaldum,Liverpool,2016
624,Roberto Firmino,Barbosa de Oliveira,Liverpool,2016
625,Sofiane,Feghouli,West Ham,2016
626,Dušan,Tadić,Southampton,2016
627,Riyad Karim,Mahrez,Leicester,2016
628,Ryan,Kent,Liverpool,2016
629,M'Baye Babacar,Niang,Watford,2016
630,N'Golo,Kanté,Chelsea,2016
631,Ahmed,Musa,Leicester,2016
632,Michy,Batshuayi-Atunga,Chelsea,2016
633,Dazet Wilfried,Armel Zaha,Crystal Palace,2016
634,Daniel,Amartey,Leicester,2016
635,Fuka-Arthur,Masuaku Kawela,West Ham,2016
636,Joshua Christian,Kojo King,Bournemouth,2016
637,Leroy Johan,Fer,Swansea,2016
638,Modou,Secka Barrow,Swansea,2016
639,Eliaquim,Mangala,Manchester City,2016
640,Nacer,Chadli,West Brom,2016
641,Toby Albertine Maurits,Alderweireld,Tottenham,2016
642,Jan,Vertonghen,Tottenham,2016
643,Vincent,Janssen,Tottenham,2016
644,Simon Luc Hildebert,Mignolet,Liverpool,2016
645,Kasper Peter,Schmeichel,Leicester,2016
646,Max-Alain,Gradel,Bournemouth,2016
647,Aiden Connor,O'Neill,Burnley,2016
648,Julien Ariel,De Sart,Middlesbrough,2016
649,Oscar,dos Santos Emboaba Júnior,Chelsea,2016
650,Marouane,Fellaini-Bakkioui,Manchester United,2016
651,Shinji,Okazaki,Leicester,2016
652,Craig George,Cathcart,Watford,2016
653,Lazar,Marković,Hull City,2016
654,Thibaud Christa Philippe,Verlinden,Stoke City,2016
655,Jeff Jason,Reine-Adélaïde,Arsenal,2016
656,El Hadji Papy Mison,Djilobodji,Sunderland,2016
657,Stefano,Okaka Chuka,Watford,2016
658,Gilbert Gianelli,Imbula Wanga,Stoke City,2016
659,Julien,Fontaine Ngoy Bin Cibambi,Stoke City,2016
660,Omar,Elabdellaoui,Hull City,2016
661,Steven,Davis,Southampton,2016
662,Bo Kristoffer,Nordfeldt,Swansea,2016
663,Jack,Butland,Stoke City,2016
664,Bartosz,Kapustka,Leicester,2016
665,Kieran Michael,O'Hara,Manchester United,2016
666,James Patrick,McCarthy,Everton,2016
667,Pape,N'Diaye Souaré,Crystal Palace,2016
668,Charles Joseph John,Hart,Manchester City,2016
669,Joshua Samuel,Sims,Southampton,2016
670,Thomas Morris,Lawrence,Leicester,2016
671,Cameron Robert,Carter-Vickers,Tottenham,2016
672,Martin Tony Waikwa,Olsson,Swansea,2016
673,David James,Marshall,Hull City,2016
674,Stephen Iain,Kingsley,Swansea,2016
675,Markus,Henriksen,Hull City,2016
676,Jakob,Let Haugaard,Stoke City,2016
677,Martin,Samuelsen,West Ham,2016
678,Fredrik Stensøe,Ulvestad,Burnley,2016
679,Connor Steven,Randall,Liverpool,2016
680,Kamil Paweł,Grosicki,Hull City,2016
681,Wilfried Guemiand,Bony,Stoke City,2016
682,Raphael Simon,Spiegel,West Ham,2016
