,first_name,last_name,team_name,season
583,Mads,Roerslev Rasmussen,Brentford,2021
584,Ogochukwu Frank,Onyeka,Brentford,2021
585,Willy-Arnaud,Zobo Boly,Wolves,2021
586,Morgan Anthony,Gibbs-White,Wolves,2021
587,Wayne Robert,Hennessey,Burnley,2021
588,Jonjo,Shelvey,Newcastle,2021
589,Pelenda Joshua Tunga,Dasilva,Brentford,2021
590,Ivan Benjamin Elijah,Toney,Brentford,2021
591,Shandon Harkeem,Baptiste,Brentford,2021
592,Bryan Tetsadong Marceau,Mbeumo,Brentford,2021
593,Yoane,Wissa,Brentford,2021
594,Vitaly,Janelt,Brentford,2021
595,Christian,Thers Nørgaard,Brentford,2021
596,Nuno Albertino,Varela Tavares,Arsenal,2021
597,Mathias,Jensen,Brentford,2021
598,Neco Shay,Williams,Liverpool,2021
599,Myles,Spencer Peart-Harris,Brentford,2021
600,Kristoffer,Vassbakk Ajer,Brentford,2021
601,Odsonne,Édouard,Crystal Palace,2021
602,Robert Samuel,Holding,Arsenal,2021
603,Mathias,Jattah-Njie Jørgensen,Brentford,2021
604,Jordan Pierre,Ayew,Crystal Palace,2021
605,Charles James,Goode,Brentford,2021
606,William James,Hughes,Crystal Palace,2021
607,Jeffrey,Schlupp,Crystal Palace,2021
608,Jaïro Jocquim,Riedewald,Crystal Palace,2021
609,Nathaniel Edwin,Clyne,Crystal Palace,2021
610,Benjamin Thomas,Mee,Burnley,2021
611,Rico Antonio,Henry,Brentford,2021
612,Nathan Michael,Collins,Burnley,2021
613,Eberechi Oluchi,Eze,Crystal Palace,2021
614,Michael Akpovie,Olise,Crystal Palace,2021
615,Ethan Rupert,Pinnock,Brentford,2021
616,Jean-Philippe,Mateta,Crystal Palace,2021
617,Nathan Kirk-Patrick,Ferguson,Crystal Palace,2021
618,Jesurun,Rak-Sakyi,Crystal Palace,2021
619,Jack Campbell,Wells-Morrison,Crystal Palace,2021
620,Adam David,Lallana,Brighton,2021
621,James Philip,Milner,Liverpool,2021
622,Joël Ivo,Veltman,Brighton,2021
623,Daniel Nii,Tackie Mensah Welbeck,Brighton,2021
624,Joachim Christian,Andersen,Crystal Palace,2021
625,João Pedro,Junqueira de Jesus,Watford,2021
626,Steven,Alzate,Brighton,2021
627,James Oliver Charles,Tomkins,Crystal Palace,2021
628,Joel Edward Philip,Ward,Crystal Palace,2021
629,Lewis Carl,Dunk,Brighton,2021
630,Pascal,Groß,Brighton,2021
631,Solomon Benjamin,March,Brighton,2021
632,Dean Bradley,Henderson,Manchester United,2021
633,Remi Luke,Matthews,Crystal Palace,2021
634,Jakub Piotr,Moder,Brighton,2021
635,Andi Avdi,Zeqiri,Brighton,2021
636,Addji Keaninkin Marc-Israel,Guéhi,Crystal Palace,2021
637,Evan Joe,Ferguson,Brighton,2021
638,Billy Clifford,Gilmour,Norwich,2021
639,Tyrick Kwon,Mitchell,Crystal Palace,2021
640,Thomas,Teye Partey,Arsenal,2021
641,Oleksandr,Zinchenko,Manchester City,2021
642,Gabriel Fernando,de Jesus,Manchester City,2021
643,Reiss Luke,Nelson,Arsenal,2021
644,Kai Lukas,Havertz,Chelsea,2021
645,Emile,Smith Rowe,Arsenal,2021
646,Mohamed Naser,Elsayed Elneny,Arsenal,2021
647,Bukayo Ayoyinka Temidayo,Saka,Arsenal,2021
648,Edward,Keddar Nketiah,Arsenal,2021
649,Leandro,Trossard,Brighton,2021
650,Jorge Luiz,Frello Filho,Chelsea,2021
651,Takehiro,Tomiyasu,Arsenal,2021
652,Declan,Rice,West Ham,2021
653,Nicolas,Pépé,Arsenal,2021
654,Jason Sean,Steele,Brighton,2021
655,Adam Harry,Webster,Brighton,2021
656,Martin,Ødegaard,Arsenal,2021
657,Gabriel Teodoro,Martinelli Silva,Arsenal,2021
658,Tariq Kwame,Nii-Lante Lamptey,Brighton,2021
659,Thomas Peter,Wayne McGill,Brighton,2021
660,Cédric Ricardo,Alves Soares,Arsenal,2021
661,Alphonse Francis,Areola,West Ham,2021
662,Gnaly Albert Maxwel,Cornet,Burnley,2021
663,Vladimír,Coufal,West Ham,2021
664,Tomáš,Souček,West Ham,2021
665,Pablo,Fornals Malla,West Ham,2021
666,Emerson,Palmieri dos Santos,Chelsea,2021
667,Kurt Happy,Zouma,West Ham,2021
668,James Michael Edward,Ward-Prowse,Southampton,2021
669,Aaron William,Cresswell,West Ham,2021
670,Angelo,Obinze Ogbonna,West Ham,2021
671,Michail Gregory,Antonio,West Ham,2021
672,Conor James,Coventry,West Ham,2021
673,Benjamin Anthony,Johnson,West Ham,2021
674,Daniel William John,Ings,Aston Villa,2021
675,Jarrod,Bowen,West Ham,2021
676,Benjamin William,White,Arsenal,2021
677,Aaron Christopher,Ramsdale,Arsenal,2021
678,Gabriel,dos Santos Magalhães,Arsenal,2021
679,Karl Jakob,Hein,Arsenal,2021
680,Alisson Ramsés,Becker,Liverpool,2021
681,Caoimhín Odhrán,Kelleher,Liverpool,2021
682,Trent John,Alexander-Arnold,Liverpool,2021
683,Joseph Dave,Gomez,Liverpool,2021
684,Andrew Henry,Robertson,Liverpool,2021
685,Virgil,van Dijk,Liverpool,2021
686,Curtis Julian,Jones,Liverpool,2021
687,Thiago,Alcântara do Nascimento,Liverpool,2021
688,Konstantinos,Tsimikas,Liverpool,2021
689,Bryan,Gil Salvatierra,Tottenham,2021
690,Richarlison,de Andrade,Everton,2021
691,Luis Fernando,Díaz Marulanda,Liverpool,2021
692,Diogo José,Teixeira da Silva,Liverpool,2021
693,Łukasz Marek,Fabiański,West Ham,2021
694,Alexis,Mac Allister,Brighton,2021
695,Adrián,San Miguel del Castillo,Liverpool,2021
696,Harvey Daniel James,Elliott,Liverpool,2021
697,Harvey David,White,Tottenham,2021
698,Jarell,Amorin Quansah,Liverpool,2021
699,Marcelo,de Araújo Pitaluga Filho,Liverpool,2021
700,Rodrigo,Hernández Cascante,Manchester City,2021
701,Hugo Hadrien Dominique,Lloris,Tottenham,2021
702,Alfie Malik,Whiteman,Tottenham,2021
703,Davinson,Sánchez Mina,Tottenham,2021
704,Eric Jeremy Edgar,Dier,Tottenham,2021
705,Oliver William,Skipp,Tottenham,2021
706,Heung-Min,Son,Tottenham,2021
707,Philip Walter,Foden,Manchester City,2021
708,Bernardo,Mota Veiga de Carvalho e Silva,Manchester City,2021
709,Tanguy,Ndombélé Alvaro,Tottenham,2021
710,Rodrigo,Bentancur Colmán,Tottenham,2021
711,Emerson Aparecido,Leite de Souza Júnior,Tottenham,2021
712,Giovani,Lo Celso,Tottenham,2021
713,Pierre-Emile Kordt,Højbjerg,Tottenham,2021
714,James Daniel,Maddison,Leicester,2021
715,Fraser Gerard,Forster,Southampton,2021
716,Yves,Bissouma,Brighton,2021
717,Kouassi Ryan,Sessegnon,Tottenham,2021
718,Dejan,Kulusevski,Tottenham,2021
719,Brandon Anthony,Austin,Tottenham,2021
720,Rúben,dos Santos Gato Alves Dias,Manchester City,2021
721,Ederson,Santana de Moraes,Manchester City,2021
722,John,Stones,Manchester City,2021
723,Kyle Andrew,Walker,Manchester City,2021
724,Kevin,De Bruyne,Manchester City,2021
725,Romelu Menama,Lukaku Bolingoli,Chelsea,2021
726,Mateo,Kovačić,Chelsea,2021
727,Nathan Benjamin,Aké,Manchester City,2021
728,Jack Peter,Grealish,Manchester City,2021
729,Tammy,Bakumo-Abraham,Chelsea,2021
730,Scott Paul,Carson,Manchester City,2021
731,Stephen,Hendrie,Partick,2021
732,Juraj,Kucka,Watford,2021
733,Ross David,Longwell Docherty,Partick,2021
734,Jamie,Sneddon,Partick,2021
735,Stuart,Bannigan,Partick,2021
736,Connor,Murray,Partick,2021
737,Diego Javier,Llorente Ríos,Leeds,2021
738,Zackary Thomas,Steffen,Manchester City,2021
739,Joseph Peter,McGlynn,Burnley,2021
740,Christian Mate,Pulišić,Chelsea,2021
741,Divock,Okoth Origi,Liverpool,2021
742,Moise Bioty,Kean,Everton,2021
743,Victor Jörgen,Nilsson Lindelöf,Manchester United,2021
744,Rodrigo,Moreno Machado,Leeds,2021
745,Sead,Kolašinac,Arsenal,2021
746,Ruben Ira,Loftus-Cheek,Chelsea,2021
747,Yerry Fernando,Mina González,Everton,2021
748,Jean-Philippe,Gbamin,Everton,2021
749,Kevin,Holt,Partick,2021
750,Anwar,El Ghazi,Everton,2021
751,Neal,Maupay,Brighton,2021
752,César Joel,Valencia Castillo,Brentford,2021
753,Robert,Crawford,Partick,2021
754,Antef,Tsoungui,Brighton,2021
755,Andrew Abiola,Omobamidele,Norwich,2021
756,Arthur Chukwuezugo,Okonkwo,Arsenal,2021
757,Maxwell James,Haygarth,Brentford,2021
758,Owen Joel,Dodgson,Burnley,2021
759,Björn Bryan,Hardley,Manchester United,2021
760,Edinson Roberto,Cavani Gómez,Manchester United,2021
761,Mohamed,Salah Hamed Mahrous Ghaly,Liverpool,2021
762,Riyad Karim,Mahrez,Manchester City,2021
763,José Salomón,Rondón Giménez,Everton,2021
764,Manuel,Lanzini,West Ham,2021
765,Romain Ghanem Paul,Saïss,Wolves,2021
766,Marc,Navarro Ceciliano,Watford,2021
767,Andrii,Yarmolenko,West Ham,2021
768,Federico,Fernández,Newcastle,2021
769,Matěj,Vydra,Burnley,2021
770,Yan,Valery,Southampton,2021
771,Mohamed Saïd,Benrahma,West Ham,2021
772,Ibrahima,Diallo,Southampton,2021
773,Rayan,Aït-Nouri,Wolves,2021
774,Lyanco Evangelista,Silveira Neves Vojnović,Southampton,2021
775,Samir,Caetano de Souza Santos,Watford,2021
776,Tudor Cristian,Băluță,Brighton,2021
777,Hannibal,Mejbri,Manchester United,2021
778,Luke,Mbete-Tabu,Manchester City,2021
779,Zidane Aamar,Iqbal,Manchester United,2021
780,João Filipe,Iria Santos Moutinho,Wolves,2021
781,Percy Muzi,Tau,Brighton,2021
782,Francisco António,Machado Mota de Castro Trincão,Wolves,2021
783,Jaime Alberto,Alvarado Hoyos,Watford,2021
784,Francisco Jorge,Tavares Oliveira,Wolves,2021
785,Juan Diego,Alegría Arango,Partick,2021
