,first_name,last_name,team_name,season
626,Dong-Won,Ji,Sunderland,2012
627,Christian,Benteke Liolo,Aston Villa,2012
628,Cristian,Ceballos Prieto,Tottenham,2012
629,Ángelo José,Henríquez Iturra,Wigan,2012
630,Ashley Roy,Westwood,Aston Villa,2012
631,Maya,Yoshida,Southampton,2012
632,Billy Louis,Sharp,Southampton,2012
633,Derrick Shaun,Williams,Aston Villa,2012
634,Bryan Josué,Oviedo Jiménez,Everton,2012
635,Bradley Edwin,Guzan,Aston Villa,2012
636,Sebastian Francisco,Lletget,West Ham,2012
637,Roger Aníbal,Espinoza Ramírez,Wigan,2012
638,Daniel John,Wilson,Liverpool,2012
639,Kei Ansu,Kamara,Norwich,2012
640,Jan,Vertonghen,Tottenham,2012
641,Simon Luc Hildebert,Mignolet,Sunderland,2012
642,Alexander Mark David,Oxlade-Chamberlain,Arsenal,2012
643,Steven N'Kemboanza Mike Christ,Nzonzi,Stoke City,2012
644,Edin,Džeko,Manchester City,2012
645,Anga Dedryck,Boyata,Manchester City,2012
646,James Henry,Tavernier,Newcastle,2012
647,Steven,Davis,Southampton,2012
648,Shinji,Kagawa,Manchester United,2012
649,Glenville Adam James,Le Fondre,Reading,2012
650,Steve Danny Marc,De Ridder,Southampton,2012
651,Mikaël Yann Mathieu,Mandron,Sunderland,2012
652,James Patrick,McCarthy,Wigan,2012
653,Kemar,Roofe,West Brom,2012
654,Mehdi,Abeid,Newcastle,2012
655,Ryo,Miyaichi,Wigan,2012
656,Marnick Danny Ingrid,Vermijl,Manchester United,2012
657,Matthew,Kennedy,Everton,2012
658,Luís Carlos,Almeida da Cunha,Manchester United,2012
659,Jordan John,Obita,Reading,2012
660,Luis Alberto,Suárez Díaz,Liverpool,2012
661,Rafael,Pereira da Silva,Manchester United,2012
662,David Luiz,Moreira Marinho,Chelsea,2012
663,Gonzalo Alejandro,Jara Reyes,West Brom,2012
664,Wellington,Pereira do Nascimento,West Ham,2012
665,Oscar,dos Santos Emboaba Júnior,Chelsea,2012
666,Tyias Charles,Browning,Everton,2012
667,Marouane,Fellaini-Bakkioui,Everton,2012
668,Charles Joseph John,Hart,Manchester City,2012
669,Fábio,Pereira da Silva,QPR,2012
670,Iago,Falqué Silva,Tottenham,2012
671,Łukasz Józef,Podolski,Arsenal,2012
672,Franco Matías,Di Santo,Wigan,2012
673,Raphael Simon,Spiegel,West Ham,2012
674,Hugo,Rodallega Martínez,Fulham,2012
